road_id,hour,day_of_week,is_weekend,road_type,lane_count,weather,visibility_km,accident_reported,traffic_volume,avg_speed,travel_time_min,congestion_level
21,9,3,0,Arterial,2,Clear,7.615279353619218,0,1207,26.94941823541933,56.01846730342216,High
44,23,1,0,Arterial,3,Fog,0.7955770170795929,0,639,38.618173725043505,36.16799145442082,Medium
5,1,3,0,Highway,4,Clear,7.067612073353383,0,191,59.911285566193285,10.957344393656614,Low
87,7,4,0,Arterial,3,Clear,6.838545128020673,0,906,59.74754394145083,26.693321440212124,High
41,0,1,0,Arterial,2,Fog,1.6298685593432574,0,105,35.75175921555172,19.372903909935758,Low
59,0,3,0,Highway,4,Clear,7.972879928142547,0,359,32.74928603843374,21.202736909098387,Low
89,3,0,0,Highway,4,Clear,9.140068569942954,0,471,27.04177861235449,30.67651290233633,Low
105,6,2,0,Arterial,2,Clear,7.806707751399539,0,712,16.697772672433913,54.83161191293337,Medium
54,8,6,1,Highway,4,Fog,1.3359428546130463,0,1200,5.0,258.0660163524555,High
74,15,1,0,Local,1,Rain,4.078022346644367,0,744,39.701198676315705,36.58574939000113,Medium
22,4,0,0,Highway,5,Fog,1.628160431520506,0,587,29.71923060972221,37.16048763277712,Medium
83,1,4,0,Highway,5,Clear,9.190269741642991,0,268,68.38231091543659,11.59250681598924,Low
65,22,2,0,Highway,5,Clear,9.607475917650628,0,174,27.171762231618054,16.3249359833105,Low
64,10,6,1,Arterial,3,Clear,7.985182449295873,0,163,73.28675820910183,12.702760341489304,Low
71,17,1,0,Arterial,3,Fog,1.9849803667356047,0,762,7.340037482361481,120.93535433700387,Medium
4,18,2,0,Arterial,3,Clear,5.422527895488179,0,1068,57.700028938230915,29.283840893970535,High
65,12,5,1,Highway,4,Clear,6.1417224706772,1,111,12.983416629165404,37.22569071857826,Low
15,23,5,1,Local,1,Clear,6.586303184957229,0,699,26.370581841720902,34.51341249738569,Medium
104,10,1,0,Highway,4,Clear,8.865833536654378,0,694,52.296963091732884,22.85085223565604,Medium
76,19,1,0,Highway,5,Clear,7.421199225170546,0,853,32.322682491155206,37.98681901328467,Medium
22,18,3,0,Highway,5,Clear,6.741737309535811,0,885,59.01864593812165,23.881390872314473,Medium
86,16,2,0,Highway,4,Clear,5.79034849580082,0,617,23.28822335189844,39.97418995302529,Medium
114,4,5,1,Highway,4,Clear,9.053214971617159,0,119,64.32683261978488,14.239882960747535,Low
47,12,6,1,Highway,4,Clear,5.10261710284435,0,220,52.73899838111572,13.675107582198848,Low
81,19,5,1,Highway,4,Clear,6.686352327723887,0,1168,49.54594480155099,31.76593039037889,High
93,0,2,0,Local,2,Clear,6.213878026519907,0,621,23.198897186312003,36.45927304548338,Medium
46,9,5,1,Highway,4,Clear,5.645051732999853,0,794,59.29094746333123,19.18700238071523,Medium
14,7,6,1,Local,2,Fog,1.23432464604153,0,1166,5.0,253.30284344407252,High
50,23,0,0,Arterial,3,Clear,7.46898528068047,0,517,63.77096479056502,19.69809991132208,Medium
20,7,5,1,Highway,4,Clear,7.13028247387944,0,922,59.32051276610642,24.704210865589285,High
50,18,5,1,Arterial,3,Clear,7.591846015074681,0,788,19.092007301769407,48.541484026671846,Medium
112,5,4,0,Arterial,3,Clear,8.638101851136797,0,213,43.89807705830972,14.319133277794247,Low
33,11,0,0,Highway,4,Clear,9.46164381844093,0,266,67.86011580188764,12.611724995474175,Low
119,6,3,0,Local,2,Rain,4.41515773244574,0,678,23.71323804284276,44.306141062790005,Medium
59,15,1,0,Arterial,3,Clear,5.413389291241792,0,645,28.976933570347953,32.407951453261056,Medium
43,8,6,1,Local,1,Rain,3.403772770676756,0,806,13.469583696518153,73.29980625054642,Medium
79,20,5,1,Local,1,Fog,1.1470898326846268,0,761,36.49329282652751,41.212959010996755,Medium
12,21,6,1,Highway,4,Clear,5.499436751929593,0,151,35.53696912169545,11.082919376858392,Low
40,9,3,0,Highway,4,Clear,8.579858921205592,0,910,18.851716071746726,55.44750093589275,High
118,9,3,0,Highway,4,Clear,7.780471089661109,0,1497,7.834153674698623,203.42997569741758,High
20,9,0,0,Local,2,Clear,8.742306522890495,1,928,24.807833553411058,64.44447120606831,High
94,19,6,1,Local,1,Rain,2.989099004513246,0,1260,36.037162348653865,49.765199223916056,High
38,15,1,0,Arterial,2,Rain,2.9776186225074874,0,170,59.26619880439789,19.122672650570056,Low
3,0,4,0,Highway,5,Clear,9.0378578282968,0,663,54.95514499316922,24.12476759434246,Medium
28,16,3,0,Highway,5,Clear,6.335047282644708,0,443,37.986780441496556,22.522539215059503,Low
56,20,4,0,Local,2,Clear,6.907084639338777,0,598,20.92414909993669,39.88056646169195,Medium
90,13,1,0,Local,1,Clear,5.067465005967717,0,643,50.6880051254434,21.83154792991892,Medium
94,18,1,0,Highway,4,Clear,7.776603865266755,0,1181,47.70385291340099,38.23951106517577,High
13,20,0,0,Highway,4,Rain,3.6480501570240427,0,564,46.301459111659085,24.24487485478522,Medium
77,20,6,1,Highway,5,Clear,5.139456434492031,0,131,69.97301564970246,10.762558249385426,Low
66,16,2,0,Highway,4,Clear,8.068948515375547,0,527,49.807606203393554,20.914647311502627,Medium
37,13,6,1,Local,2,Clear,9.227242663959679,0,335,64.60091926945928,16.608929827896525,Low
49,7,5,1,Arterial,3,Rain,4.6406934444393135,0,799,32.49424856211465,39.41148495952675,Medium
102,20,0,0,Arterial,3,Rain,2.265813575582999,0,708,6.717346207918279,120.48754564711432,Medium
66,20,6,1,Arterial,3,Rain,4.490849423066468,0,772,16.330378065925906,61.62286092357071,Medium
36,8,4,0,Highway,5,Clear,5.32415612798353,0,803,39.86153726029461,30.934529776409768,Medium
54,7,6,1,Highway,5,Clear,6.052117398977691,0,614,24.049657208606213,33.584535930333445,Medium
26,12,0,0,Local,1,Clear,9.426223073027554,0,263,55.648964102480704,15.70613481275456,Low
75,16,1,0,Arterial,3,Clear,6.486534352401518,0,537,21.11360660216132,35.07467696649488,Medium
72,18,3,0,Highway,4,Fog,1.971088141052306,0,832,24.55077681481582,51.30977221500256,Medium
108,6,5,1,Highway,5,Clear,6.666006469800001,0,124,63.28049454544999,10.700503134164064,Low
40,16,5,1,Highway,5,Clear,9.059904777379618,0,681,24.6533121379825,37.181865635673965,Medium
43,0,2,0,Highway,5,Rain,3.17887778687533,0,686,35.194282459579206,35.757398954844106,Medium
22,4,1,0,Arterial,3,Clear,7.3426121836239195,0,128,52.6189208663122,9.247275071312316,Low
20,5,5,1,Arterial,3,Clear,7.614726635730173,0,790,51.32120463990678,28.91384987361758,Medium
8,1,5,1,Arterial,3,Clear,5.888297741357009,0,126,69.01675671613728,11.404656937191426,Low
29,15,3,0,Local,2,Clear,5.579419743075933,0,613,39.44619579644873,28.05609124924069,Medium
40,21,4,0,Arterial,2,Rain,4.083200831209812,0,620,57.151421030601895,26.564560834583222,Medium
90,4,4,0,Highway,5,Rain,3.7616298084217217,1,726,5.0,173.50946387886498,Medium
30,4,4,0,Highway,4,Clear,8.60985402435174,0,699,61.911759349107285,21.908423443869665,Medium
81,11,0,0,Local,2,Clear,9.564323529468592,0,511,43.681261025481746,19.649610760512694,Medium
84,2,4,0,Arterial,3,Clear,9.450392070973905,0,722,59.03382009578769,24.6305703301002,Medium
116,15,4,0,Highway,4,Clear,8.890936392934169,0,502,58.78118990222668,17.254032649497955,Medium
55,5,0,0,Arterial,2,Clear,9.490634600388585,0,607,43.223061858031336,22.8947836306089,Medium
16,14,3,0,Arterial,3,Rain,4.931221924281671,0,370,42.48212469677474,25.12401308942284,Low
46,14,1,0,Local,1,Clear,8.656805336853717,0,357,36.822814021426595,19.338693069345815,Low
62,15,5,1,Local,2,Clear,8.768383017401087,0,757,43.64806814616652,26.96368033219249,Medium
107,19,2,0,Arterial,2,Clear,5.769882875667546,0,733,39.48791517174297,28.620315095752982,Medium
7,12,5,1,Arterial,2,Clear,9.547916359839038,0,578,30.97709520265957,32.41432699153982,Medium
80,11,4,0,Highway,4,Clear,5.043926173927354,0,120,40.11640618345158,9.227907451084375,Low
45,9,4,0,Arterial,2,Clear,7.173024981392376,0,1136,19.419772840844622,66.91006559128014,High
59,13,6,1,Local,1,Clear,5.107395248197984,0,418,55.38446189439071,17.144874028502578,Low
111,1,5,1,Arterial,3,Clear,7.6167892290596635,0,661,38.280511311743666,27.230132902125376,Medium
56,2,5,1,Arterial,2,Clear,7.060780768756822,0,709,56.522478882261574,21.877717612660167,Medium
48,8,6,1,Local,1,Rain,2.133581786061612,0,658,39.087789902327174,30.502941899460957,Medium
27,10,4,0,Highway,4,Clear,8.832220590339105,0,617,40.11623634472852,26.238783128170912,Medium
53,10,0,0,Highway,5,Clear,8.842876145393426,0,420,54.41855158635946,17.023331992170917,Low
87,21,0,0,Arterial,3,Clear,8.611108001707146,0,757,56.391108518388776,26.84102978599867,Medium
88,9,0,0,Local,1,Clear,5.509387208887007,0,1076,53.12585912970525,32.961122984885556,High
73,13,2,0,Local,2,Clear,7.087192630722441,0,658,36.279715663411096,27.62190508779566,Medium
35,8,1,0,Arterial,3,Rain,2.868416021448416,0,1327,23.98823535695461,69.9652235496818,High
51,19,4,0,Local,2,Rain,2.3411315917203286,0,1202,16.43383946858802,85.55945269020322,High
84,20,3,0,Arterial,2,Clear,8.405139524638638,0,230,65.60502254076108,13.97044368739236,Low
37,9,5,1,Highway,4,Clear,6.134630160047893,0,666,17.13497508928053,47.82498909576211,Medium
106,21,5,1,Local,2,Clear,6.62529930470413,0,114,43.578956554179804,13.486769204462695,Low
81,8,4,0,Highway,5,Clear,9.779056054404638,0,1028,50.54870225922991,27.750264750264115,High
111,4,4,0,Highway,4,Clear,9.234626286291569,0,497,44.12097331393909,23.08647669002943,Low
95,7,4,0,Highway,4,Fog,1.1017710033534724,0,1235,38.85213359288481,49.46282217188275,High
119,10,5,1,Highway,5,Clear,7.72346535492841,0,601,56.046716383684085,23.488311096348127,Medium
57,0,6,1,Highway,4,Clear,7.452536336640462,0,372,55.549168004899464,16.78447759157077,Low
8,20,4,0,Highway,5,Clear,7.218299296050084,1,214,11.392274720174349,42.775317672329635,Low
79,9,5,1,Highway,4,Clear,7.353067856869929,0,982,11.029042084892971,98.3389086713658,High
95,0,1,0,Highway,4,Clear,8.214442549362579,0,384,44.89912027512846,15.034059936898533,Low
117,21,3,0,Arterial,2,Rain,4.777089875915542,0,315,17.953268794601907,33.50905889439378,Low
94,6,0,0,Local,1,Clear,9.376626696304006,0,119,61.45068096170907,15.633903825893935,Low
110,13,6,1,Local,2,Clear,9.375632018018106,0,248,59.657253555846445,11.780182056170018,Low
20,4,3,0,Local,1,Fog,0.7825587966898387,0,762,45.284556308820164,31.559828355969984,Medium
103,16,4,0,Arterial,2,Rain,2.6832241281923714,0,471,16.909353303015102,46.97460883577931,Low
53,21,3,0,Arterial,2,Rain,4.503373668829923,0,482,10.707134462918258,57.67364781019158,Low
119,20,4,0,Highway,4,Clear,7.555631175872321,0,210,30.502620899597982,17.528226020100554,Low
12,5,3,0,Highway,4,Fog,1.6829525718378704,0,494,31.101319264771263,35.00345400480088,Low
49,15,2,0,Arterial,3,Rain,2.510262454916587,0,410,15.07432336568316,42.21438349057947,Low
17,10,3,0,Arterial,3,Rain,2.641468274571308,0,136,34.892304674244784,15.79201186927881,Low
64,9,0,0,Local,1,Fog,1.2683587060906352,0,931,25.844376394726012,56.895297406007835,High
42,14,0,0,Arterial,3,Fog,1.9435723161138512,0,372,53.266039628164776,24.341615855256364,Low
94,6,6,1,Highway,4,Clear,7.893311279138008,0,457,24.307079623583306,31.47518442278561,Low
29,22,3,0,Local,2,Clear,6.374859784148681,0,251,73.27654055732985,15.863062041892704,Low
19,1,5,1,Arterial,2,Clear,9.553693628403707,0,549,47.99037116244112,25.941171439033788,Medium
110,11,5,1,Local,1,Clear,7.093259904519516,0,389,67.89612363809064,16.344723024804264,Low
11,18,5,1,Local,2,Clear,9.950320842330413,0,775,53.83051232465861,23.385821451558506,Medium
98,11,3,0,Highway,4,Clear,5.547576236698194,0,187,26.540025611327053,15.42298321542468,Low
50,15,5,1,Highway,4,Clear,5.9393961713646775,0,340,67.96001520092007,11.248242851720443,Low
71,5,1,0,Highway,4,Clear,7.55795342824743,0,321,65.66123555382407,15.758988258706069,Low
108,2,3,0,Highway,4,Clear,9.341526866223932,0,561,68.16051783952031,18.365677201514767,Medium
58,1,0,0,Highway,4,Clear,6.769765549618725,0,413,28.14664997954459,21.605936933919892,Low
34,19,6,1,Arterial,3,Rain,3.5715176726757223,0,614,47.09242967843255,29.690083502397577,Medium
20,4,5,1,Local,2,Fog,0.9318272933129566,0,481,12.171243686296481,59.494149386893774,Low
50,10,2,0,Local,2,Clear,9.264960175160597,0,355,63.18555960950203,20.67407432473744,Low
102,2,5,1,Arterial,3,Clear,6.387157151876117,0,355,42.320671931216665,17.77207964326229,Low
88,2,0,0,Highway,4,Clear,7.359458738247427,0,192,73.23485746809581,12.193901449857307,Low
10,21,1,0,Highway,4,Clear,6.393656580171954,0,599,30.172498065935034,30.55043153770433,Medium
32,4,3,0,Arterial,3,Rain,4.523381803164703,0,597,37.2237002640487,34.51962111568121,Medium
52,21,5,1,Highway,4,Clear,7.1057286014881,0,183,39.95744120746437,13.243979816172148,Low
15,22,2,0,Local,2,Clear,6.673533761117447,1,299,49.21290515729278,32.256283480844274,Low
101,10,6,1,Local,1,Rain,2.0751027900372003,0,741,40.16696038592507,35.09507961595589,Medium
84,2,0,0,Highway,4,Fog,1.6869807075305996,0,315,31.015538482610268,28.527147553225085,Low
3,12,6,1,Arterial,3,Clear,6.792767015848389,0,547,43.1712322868639,22.49857999664319,Medium
37,20,6,1,Highway,5,Clear,9.961369805943736,0,741,64.7283208452246,22.36705860573002,Medium
40,7,2,0,Arterial,3,Clear,9.869189074402007,0,411,41.70804019587996,20.587543132681457,Low
72,19,4,0,Highway,5,Clear,9.589167388389018,0,1121,9.677000842904093,125.67946141701908,High
40,9,0,0,Highway,5,Rain,4.387444743199254,0,1365,41.11874659779225,48.3239421054139,High
108,1,4,0,Arterial,3,Fog,1.6548628958757947,0,305,62.44804743553536,21.26187499517658,Low
56,3,2,0,Arterial,3,Clear,6.565114744212012,0,173,58.26806192098103,14.42637931948901,Low
23,17,3,0,Arterial,2,Rain,3.7006285886503414,0,1030,25.22123934815933,56.40043314218218,High
104,18,3,0,Arterial,3,Clear,8.159033659129264,0,1010,53.36430462422729,25.62045426959058,High
11,3,3,0,Arterial,3,Clear,7.76580954954264,0,703,65.8460557812902,20.25963258230754,Medium
110,19,6,1,Local,2,Clear,8.14935757782047,0,944,60.72154439140709,25.094459329754212,High
64,8,4,0,Local,1,Rain,2.432733111765332,0,567,45.722736346719984,26.154592378469435,Medium
8,15,6,1,Local,1,Rain,4.157466387785819,0,138,30.05487686715056,20.15026270937382,Low
93,5,3,0,Local,1,Clear,8.476896950424473,0,297,54.62391059767998,15.538061239787584,Low
94,3,6,1,Arterial,3,Clear,6.802178873601525,0,499,23.64907722971356,31.588980209246873,Low
56,8,1,0,Arterial,2,Clear,7.581474165750535,0,1125,44.15092138607989,32.62783682423231,High
60,12,0,0,Highway,5,Rain,4.8352008180620185,0,423,18.208394086387877,35.96151032281482,Low
10,8,0,0,Highway,5,Clear,5.109999351114649,0,586,34.8350979926072,27.087802774437097,Medium
39,5,6,1,Local,1,Clear,9.382769106571473,0,460,66.6256561759993,16.68282981868841,Low
28,20,2,0,Local,2,Rain,2.6246790719758426,0,624,37.76790260218998,32.32342778201118,Medium
49,18,5,1,Arterial,2,Clear,7.910865313859272,0,1039,41.24114351128219,36.346581849282884,High
36,13,4,0,Arterial,2,Clear,9.415655068065654,0,216,33.30569797790926,15.36286293392562,Low
13,20,0,0,Highway,4,Rain,4.966107131847387,1,623,24.6131238638285,55.62669680811476,Medium
96,14,6,1,Highway,4,Clear,7.060073663144366,0,781,53.64192854776198,24.25008166848235,Medium
36,2,4,0,Arterial,3,Clear,6.888659909507911,0,771,62.537305878512214,20.45196088909139,Medium
101,4,2,0,Arterial,2,Clear,5.44610240214905,0,755,45.99676544364089,26.122382674130982,Medium
26,20,3,0,Local,1,Clear,7.117586353984708,0,774,59.263100747129684,25.90409421646633,Medium
86,17,5,1,Highway,5,Clear,7.397392430662386,0,531,57.843312698465894,16.087701446979693,Medium
4,13,2,0,Arterial,3,Clear,5.132986660436501,0,579,37.92599852465747,26.293673370867474,Medium
95,15,1,0,Highway,4,Clear,7.440718786995015,0,702,24.559578518685235,36.20865916761014,Medium
82,13,3,0,Local,1,Clear,5.469150637709991,1,437,48.83981592522798,39.673447374868715,Low
64,8,3,0,Local,1,Clear,9.462313296781824,0,1409,49.65324313966469,39.77584164738901,High
38,14,3,0,Arterial,2,Clear,8.250788740074343,0,345,35.7048445685039,21.017562775337726,Low
88,6,2,0,Local,2,Clear,5.282134662928991,1,402,50.822802756124915,32.41419633598035,Low
87,13,1,0,Arterial,2,Clear,9.135215090362554,0,750,43.453506492925214,26.455210929269874,Medium
22,5,5,1,Highway,5,Clear,6.807997246993576,0,475,34.93623300564931,26.240822669782133,Low
2,20,4,0,Arterial,3,Clear,6.128085696042966,0,458,64.1003160714584,14.876972034716822,Low
31,14,2,0,Highway,5,Clear,6.269606080619079,0,674,50.69981043489413,25.313805767315806,Medium
119,19,0,0,Arterial,2,Clear,7.9885929368250395,0,969,34.1707535497723,38.53792169764596,High
11,7,0,0,Local,1,Rain,3.4796077228079536,0,911,26.000532214040334,51.89752769580382,High
92,1,2,0,Local,2,Clear,5.293725681289143,0,551,66.34188949500071,17.778951253234585,Medium
46,7,4,0,Highway,4,Clear,8.137565232877245,0,1007,28.952714853759915,44.836640576618635,High
96,0,0,0,Highway,5,Clear,9.909547347015964,0,764,33.31754678284919,32.468842705585594,Medium
62,16,4,0,Highway,5,Clear,7.417142071447722,0,477,39.212975188351145,22.30186820846378,Low
69,18,3,0,Highway,4,Clear,7.06641663511844,0,742,62.23262716795978,21.034104021382714,Medium
64,4,2,0,Highway,4,Clear,9.735988513729694,0,136,58.29416957930184,16.155427735061814,Low
102,21,3,0,Arterial,3,Rain,2.6012896428177177,0,685,54.50401976433734,28.982717214342514,Medium
10,19,0,0,Arterial,3,Clear,6.202705165674593,0,1107,44.54990891911552,34.902779469602145,High
40,15,4,0,Local,2,Clear,9.525580565303327,0,583,59.543899386823554,21.04095993420122,Medium
110,6,3,0,Highway,4,Clear,8.234655897994813,1,207,32.12016119580351,27.91194070456099,Low
24,6,0,0,Highway,4,Clear,5.26891894193826,0,210,60.804005474692005,15.22374375718749,Low
99,17,6,1,Highway,4,Rain,3.5879749153909914,0,1209,10.317988116610131,133.2860920447267,High
44,17,1,0,Highway,5,Clear,9.100157706282534,0,1156,10.772739061728725,113.29569931037665,High
112,1,3,0,Highway,4,Clear,6.369766588709815,0,590,26.45823414751251,32.69119805582925,Medium
60,14,1,0,Highway,5,Clear,6.914464371407581,0,338,71.868800810108,12.977369111371189,Low
62,13,1,0,Arterial,3,Fog,1.2745539569776128,0,693,9.549488689965827,90.74004453283577,Medium
87,17,5,1,Local,1,Clear,8.166731347409218,0,999,31.66364694495005,42.15975060098264,High
17,8,0,0,Arterial,3,Clear,8.320974345970681,0,1203,54.73705812474053,30.31042939095688,High
65,13,2,0,Arterial,3,Clear,5.342679157089861,0,260,44.793210993060924,14.92073130282576,Low
119,4,4,0,Highway,5,Clear,8.388523254595496,0,495,63.05163034523341,17.57996817153074,Low
95,10,6,1,Local,1,Clear,8.292272920757636,0,261,32.86472087487246,19.108856996804455,Low
95,7,0,0,Highway,5,Clear,5.175672292115097,0,667,42.148483539557134,26.051870964423657,Medium
106,4,5,1,Highway,5,Rain,2.3640657833564562,0,740,24.254470794730793,46.774533650544974,Medium
57,10,5,1,Highway,4,Clear,8.069692167928327,0,512,56.85974761449274,14.753459784043827,Medium
55,4,6,1,Highway,5,Clear,7.150778285909184,0,232,26.691445229296292,17.49667338720593,Low
106,16,3,0,Arterial,2,Rain,2.1735791273632836,0,649,45.45279941938405,30.901235466096438,Medium
53,21,4,0,Local,1,Rain,3.79855860011783,0,632,21.41251304791993,43.912648348681884,Medium
56,3,5,1,Local,2,Clear,5.335891860009228,0,158,66.35976616036791,13.078608313201526,Low
98,14,2,0,Highway,5,Clear,8.359264974853275,0,705,33.89006724197461,29.929628397903244,Medium
9,18,0,0,Arterial,2,Rain,4.808096254939196,0,569,10.904791928819826,65.07230081443056,Medium
22,21,2,0,Arterial,3,Clear,9.94529255291481,0,331,23.98912634956888,25.78829395195878,Low
13,1,3,0,Local,2,Clear,6.15654140488131,0,417,66.4717544317773,16.396347593120225,Low
89,23,0,0,Arterial,3,Clear,6.977471932069052,0,266,71.44802996818697,12.165455572782923,Low
48,16,3,0,Arterial,3,Clear,7.305898984803248,0,293,40.92067622734381,21.42071077378499,Low
18,11,4,0,Arterial,2,Rain,3.080254335051997,0,614,28.753134075021038,35.99383078605609,Medium
115,23,4,0,Arterial,2,Clear,7.072839958645508,0,710,62.40189405874105,22.595539706707424,Medium
76,16,2,0,Highway,5,Clear,8.860741622624841,0,740,39.06109336207102,31.13214676151778,Medium
